name,anime_debut,manga_debut,affiliation,origin,aliases,height,bounty,dfname,dftype,haoshoku,kenbunshoku,busoshoku,image
Waruno Furishiro,926.0,918.0,,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/b/bf/Waruno_Furishiro_Portrait.png/revision/latest?cb=20220329033835
Wellington,763.0,702.0,,,,,10000000,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/c/c3/Wellington_Portrait.png/revision/latest?cb=20200630011142
Wheel,906.0,884.0,Levely,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/5/5d/Wheel_Portrait.png/revision/latest?cb=20190512031050
Whitey Bay,556.0,462.0,Whitebeard Pirates,,Ice Witch,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/e/ea/Whitey_Bay_Portrait.png/revision/latest?cb=20200426060107
Warashi,269.0,176.0,Shandia,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/8/85/Warashi_Portrait.png/revision/latest?cb=20190517051638
Wapol,131.0,79.0,Evil Black Drum Kingdom,Grand Line ,"Tin-Plate"" Wapol",207.0,0,Baku Baku no Mi,Paramecia,False,False,False,https://static.wikia.nocookie.net/onepiece/images/c/c6/Wapol_Portrait.png/revision/latest?cb=20190515224737
Who's-Who,977.0,954.0,Beasts Pirates (Tobiroppo),North Blue,Who of the Droplets,336.0,546000000,"Neko Neko no Mi, Model: Saber Tiger",Zoan,False,True,True,https://static.wikia.nocookie.net/onepiece/images/7/7c/Who%27s-Who_Portrait.png/revision/latest?cb=20210726011040
Wanyudo,1005.0,1021.0,Beasts Pirates,,,,0,,Zoan,False,False,False,https://static.wikia.nocookie.net/onepiece/images/6/69/Wanyudo_Portrait.png/revision/latest?cb=20220613110404
Wany,804.0,753.0,Wanda,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/9/99/Wany_Portrait.png/revision/latest?cb=20180826045812
Wanze,367.0,257.0,CP7,West Blue,Mad Wanze,173.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/e/ef/Wanze_Portrait.png/revision/latest?cb=20180829045936
Wallem,561.0,470.0,Ally of the Whitebeard Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/a/a0/Wallem_Portrait.png/revision/latest?cb=20200426060855
Wanda,804.0,753.0,Mokomo Dukedom,Grand Line ,,181.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/1/17/Wanda_Portrait.png/revision/latest?cb=20220207074932
Scientist,329.0,233.0,,,,,0,,,False,False,False,
Wadatsumi,606.0,525.0,Sun Pirates,Grand Line ,Large Monk,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/0/06/Wadatsumi_Portrait.png/revision/latest?cb=20200426024459
Wallace,552.0,461.0,Spade Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/2/23/Wallace_Portrait.png/revision/latest?cb=20200507084349
Wakasa,915.0,901.0,,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/b/bb/Wakasa_Portrait.png/revision/latest?cb=20210628221920
Vito,812.0,763.0,Fire Tank Pirates,West Blue,Monster Gun,242.0,95000000,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/7/7a/Vito_Portrait.png/revision/latest?cb=20190806004255
Vitan,553.0,,Whitebeard Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/4/40/Vitan_Portrait.png/revision/latest?cb=20220827113105
Vista,552.0,0.0,Whitebeard Pirates (former),North Blue,Vista of the Flower Swords,328.0,0,,,False,True,True,https://static.wikia.nocookie.net/onepiece/images/2/26/Vista_Portrait.png/revision/latest?cb=20190823035941
Vinsmoke Yonji,825.0,783.0,Vinsmoke Family,North Blue ,Winch Green,194.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/e/ec/Vinsmoke_Yonji_Portrait.png/revision/latest?cb=20200630003441
Vinsmoke Sora,841.0,803.0,Vinsmoke Family,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/1/14/Vinsmoke_Sora_Portrait.png/revision/latest?cb=20180506060042
Vinsmoke Judge,832.0,793.0,Vinsmoke Family,North Blue ,Garuda,272.0,0,,,False,False,True,https://static.wikia.nocookie.net/onepiece/images/7/7b/Vinsmoke_Judge_Portrait.png/revision/latest?cb=20180908051300
Vinsmoke Ichiji,828.0,787.0,Vinsmoke Family,North Blue ,Sparking Red,186.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/7/73/Vinsmoke_Ichiji_Portrait.png/revision/latest?cb=20181025011110
Viola,703.0,632.0,Riku Family,Grand Line ,Violet,178.0,0,Giro Giro no Mi,Paramecia,False,False,False,https://static.wikia.nocookie.net/onepiece/images/5/54/Viola_Portrait.png/revision/latest?cb=20190723222912
Vinsmoke Niji,828.0,787.0,Vinsmoke Family,North Blue ,Dengeki Blue,185.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/5/52/Vinsmoke_Niji_Portrait.png/revision/latest?cb=20200630003840
Victoria Cindry,446.0,340.0,Thriller Bark Pirates,West Blue,,188.0,0,,,False,False,False,
Very Good,426.0,309.0,Marines,,,,0,Beri Beri no Mi,Paramecia,False,False,False,https://static.wikia.nocookie.net/onepiece/images/3/38/Very_Good_Portrait.png/revision/latest?cb=20141206091046
Victoria Shiruton Doruyanaika,,,,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/3/38/Victoria_Shiruton_Doruyanaika_Portrait.png/revision/latest?cb=20210401211446
Vander Decken,606.0,525.0,Flying Dutchman,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/4/42/Vander_Decken_Portrait.png/revision/latest?cb=20200509144701
Vinsmoke Reiju,826.0,784.0,Vinsmoke Family,North Blue ,Poison Pink,173.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/7/74/Vinsmoke_Reiju_Portrait.png/revision/latest?cb=20200630003734
Uzuki Tempura,1024.0,1048.0,,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/a/af/Uzuki_Tempura_Portrait.png/revision/latest?cb=20230122025454
Van Augur,222.0,146.0,Blackbeard Pirates,East Blue,The Supersonic,340.0,0,Wapu Wapu no Mi,Paramecia,False,False,False,https://static.wikia.nocookie.net/onepiece/images/0/07/Van_Augur_Portrait.png/revision/latest?cb=20240211030108
Vergo,671.0,597.0,Donquixote Pirates,North Blue,"Corazon,Demon Bamboo"" Vergo",247.0,0,,,False,True,True,https://static.wikia.nocookie.net/onepiece/images/1/1a/Vergo_Portrait.png/revision/latest?cb=20190723190511
Vegapunk,684.0,610.0,MADS (former),Grand Line ,"Stella,The Man With the Best Brain in the World",,0,Nomi Nomi no Mi,Paramecia,False,False,False,https://static.wikia.nocookie.net/onepiece/images/4/4d/Vegapunk_Portrait.png/revision/latest?cb=20240324023425
Vasco Shot,575.0,484.0,Blackbeard Pirates,South Blue,"Heavy Drinker"" Vasco Shot",573.0,0,Gabu Gabu no Mi,Paramecia,False,False,False,https://static.wikia.nocookie.net/onepiece/images/f/f6/Vasco_Shot_Portrait.png/revision/latest?cb=20230411155403
Vander Decken IX,606.0,525.0,Flying Pirates,Grand Line ,,352.0,0,Mato Mato no Mi,Paramecia,False,False,False,https://static.wikia.nocookie.net/onepiece/images/c/c8/Vander_Decken_IX_Portrait.png/revision/latest?cb=20200426070857
Uzu,658.0,583.0,,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/a/a5/Uzu_Portrait.png/revision/latest?cb=20190725112856
Uwattsura,936.0,932.0,Beasts Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/9/9b/Uwattsura_Portrait.png/revision/latest?cb=20210910143655
Uta,1055.0,1029.0,Red Hair Pirates (former),,,169.0,0,Uta Uta no Mi,Paramecia,False,False,False,https://static.wikia.nocookie.net/onepiece/images/e/e6/Uta_Portrait.png/revision/latest?cb=20230318140522
Uni,810.0,757.0,Heart Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/e/e3/Uni_Portrait.png/revision/latest?cb=20190105233245
Ushiano,905.0,883.0,Revolutionary Army,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/4/4c/Ushiano_Portrait.png/revision/latest?cb=20190710110426
Unforgivable Mask,,,Easter egg,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/1/1f/Unforgivable_Mask_Portrait.png/revision/latest?cb=20130603012042
Usakkov,537.0,438.0,Newkama Land (former),,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/0/0b/Usakkov_Portrait.png/revision/latest?cb=20190511085240
Urashima,913.0,899.0,,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/0/03/Urashima_Portrait.png/revision/latest?cb=20200314072238
Unigaro,445.0,340.0,Thriller Bark Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/a/a5/Unigaro_Portrait.png/revision/latest?cb=20200119073505
Usopp,23.0,8.0,Straw Hat Pirates,East Blue ,"Sogeking,King of Snipers,God",176.0,500000000,,,False,True,False,https://static.wikia.nocookie.net/onepiece/images/9/97/Usopp_Portrait.png/revision/latest?cb=20190821161843
Umit,860.0,828.0,Underworld,,Deep Ocean Current,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/0/0b/Umit_Portrait.png/revision/latest?cb=20180908042531
Ulti,977.0,982.0,Beasts Pirates (Tobiroppo),Grand Line,,173.0,400000000,"Ryu Ryu no Mi, Model: Pachycephalosaurus",Zoan,False,True,True,https://static.wikia.nocookie.net/onepiece/images/c/cb/Ulti_Portrait.png/revision/latest?cb=20210711033400
Ukkari,4.0,2.0,Marines (Marine 153rd Branch),East Blue,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/9/97/Ukkari_Portrait.png/revision/latest?cb=20200112100636
UK,1029.0,1054.0,Kid Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/1/19/UK_Portrait.png/revision/latest?cb=20230319093318
Uholisia,877.0,710.0,Niho Navy,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/5/50/Uholisia_Portrait.png/revision/latest?cb=20190114034536
Ultraking,169.0,106.0,Rain Dinners,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/1/1c/Ultraking_Portrait.png/revision/latest?cb=20131018212857
Ukon,926.0,918.0,Kozuki Family,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/a/ad/Ukon_Portrait.png/revision/latest?cb=20200126060316
Tsurujo,912.0,897.0,,,,191.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/7/74/Tsurujo_Portrait.png/revision/latest?cb=20210124050715
Tsurue Monnosuke,933.0,928.0,,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/3/35/Tsurue_Monnosuke_Portrait.png/revision/latest?cb=20211213183400
Tsukimi,448.0,,Moon,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/7/71/Tsukimi_Portrait.png/revision/latest?cb=20220723212606
Tristan,795.0,739.0,Mokomo Dukedom,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/8/8c/Tristan_Portrait.png/revision/latest?cb=20200126054109
Tritobu,906.0,884.0,Levely,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/5/52/Tritobu_Portrait.png/revision/latest?cb=20190513112847
Tsunokkov,537.0,438.0,Newkama Land (former),,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/6/6b/Tsunokkov_Portrait.png/revision/latest?cb=20210614132319
Tsunagoro,947.0,946.0,,,Broken Hat Tsunagoro,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/e/e7/Tsunagoro_Portrait.png/revision/latest?cb=20201206034647
Tsuru,234.0,151.0,Marines,North Blue,Great Staff Officer,204.0,0,Woshu Woshu no Mi,Paramecia,False,False,True,https://static.wikia.nocookie.net/onepiece/images/5/52/Tsuru_Portrait.png/revision/latest?cb=20191007073226
Trebol,700.0,629.0,Donquixote Pirates,North Blue,,349.0,0,Beta Beta no Mi,Paramecia,False,True,True,https://static.wikia.nocookie.net/onepiece/images/a/a8/Trebol_Portrait.png/revision/latest?cb=20190725082846
Trafalgar Lami,762.0,701.0,,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/0/01/Trafalgar_Lami_Portrait.png/revision/latest?cb=20200630002911
Toyama Tsujigiro,909.0,892.0,,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/c/c7/Toyama_Tsujigiro_Portrait.png/revision/latest?cb=20190707022828
Toto,163.0,100.0,Koza,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/e/e5/Toto_Portrait.png/revision/latest?cb=20200112074644
Tsugaru Umi,909.0,892.0,Nico Robin,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/a/af/Tsugaru_Umi_Portrait.png/revision/latest?cb=20201010014218
Trafalgar D. Water Law,498.0,392.0,Heart Pirates,North Blue,Surgeon of Death,191.0,3000000000,Ope Ope no Mi,Paramecia,False,True,True,https://static.wikia.nocookie.net/onepiece/images/3/31/Trafalgar_D._Water_Law_Portrait.png/revision/latest?cb=20200207042244
Tosa,1089.0,,Marines,,,,0,,,False,False,True,https://static.wikia.nocookie.net/onepiece/images/c/c7/Tosa_Portrait.png/revision/latest?cb=20230806160412
Tonjit,304.0,207.0,Nomads,Grand Line ,,118.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/4/4b/Tonjit_Portrait.png/revision/latest?cb=20180718232042
Tomato Gang,179.0,,Easter Egg,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/9/9b/Tomato_Gang_Portrait.png/revision/latest?cb=20130603012326
Tori,925.0,917.0,Blackbeard Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/f/fd/Tori_Portrait.png/revision/latest?cb=20210628164214
Topman Warcury,233.0,151.0,Five Elders,,,,0,,,True,False,False,https://static.wikia.nocookie.net/onepiece/images/5/54/Topman_Warcury_Portrait.png/revision/latest?cb=20200426075040
Tony Tony Chopper,134.0,81.0,Straw Hat Pirates,Grand Line ,"Chopa-emon,Cotton Candy Lover",90.0,1000,Hito Hito no Mi,Zoan,False,False,False,https://static.wikia.nocookie.net/onepiece/images/8/84/Tony_Tony_Chopper_Portrait.png/revision/latest?cb=20191225101353
Tom,352.0,248.0,Tom's Workers,Grand Line ,,296.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/1/19/Tom_Portrait.png/revision/latest?cb=20200629111033
Toko,927.0,920.0,"Kozuki Hiyori, Shimotsuki Family",,,89.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/6/62/Toko_Portrait.png/revision/latest?cb=20231120011824
Tokikake,907.0,887.0,Marines,,Chaton,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/1/10/Tokikake_Portrait.png/revision/latest?cb=20190526083807
Togare,628.0,548.0,Neutral civilian,Grand Line ,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/c/c1/Togare_Portrait.png/revision/latest?cb=20130514150256
Bonney Pirates,498.0,392.0,,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/0/0f/Bonney_Pirates_Portrait.png/revision/latest?cb=20191206202253
Tilestone,323.0,230.0,Galley-La Company,Grand Line ,,255.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/b/b6/Tilestone_Portrait.png/revision/latest?cb=20200629103333
Thalassa Lucas,142.0,91.0,Ilisia Kingdom,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/0/0b/Thalassa_Lucas_Portrait.png/revision/latest?cb=20180504222915
Tetsu,948.0,947.0,Ninja-Pirate-Mink-Samurai Alliance,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/0/0c/Tetsu_Portrait.png/revision/latest?cb=20220329033216
Tibany,543.0,419.0,Kamabakka Kingdom,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/9/92/Tibany_Portrait.png/revision/latest?cb=20130526224156
Tokijiro,929.0,922.0,,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/f/f1/Tokijiro_Portrait.png/revision/latest?cb=20200314072737
Teru,,,,East Blue ,,,0,,,False,False,False,
Thatch,440.0,325.0,Whitebeard Pirates,North Blue,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/4/48/Thatch_Portrait.png/revision/latest?cb=20230520065928
Tera,,,,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/b/b1/Tera_Portrait.png/revision/latest?cb=20230420195225
Tensei,1054.0,1081.0,Marines,,Kurouma,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/0/0e/Tensei_Portrait.png/revision/latest?cb=20231029021844
Tea IV,823.0,777.0,Levely,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/4/44/Tea_IV_Portrait.png/revision/latest?cb=20190616030547
Tate,234.0,151.0,Whitebeard Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/8/82/Tate_Portrait.png/revision/latest?cb=20210501112857
Terry Gilteo,440.0,324.0,Revolutionary Army,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/b/b1/Terry_Gilteo_Portrait.png/revision/latest?cb=20190710110316
Terry,223.0,146.0,,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/4/45/Terry_Portrait.png/revision/latest?cb=20200601210036
Tenjo-Sagari,980.0,986.0,Beasts Pirates,,,,0,,Zoan,False,False,False,https://static.wikia.nocookie.net/onepiece/images/c/c6/Tenjo-Sagari_Portrait.png/revision/latest?cb=20220220045225
Tashigi,96.0,48.0,Marines,East Blue,,170.0,0,,,False,False,True,https://static.wikia.nocookie.net/onepiece/images/d/dd/Tashigi_Portrait.png/revision/latest?cb=20240115132051
Tegata Ringana,785.0,727.0,,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/b/b5/Tegata_Ringana_Portrait.png/revision/latest?cb=20190724122505
Tarara,713.0,,Tontatta Tribe,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/0/04/Tarara_Portrait.png/revision/latest?cb=20210606020712
Tansui,197.0,386.0,Macro Pirates,Grand Line ,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/5/58/Tansui_Portrait.png/revision/latest?cb=20140620191616
Taroimo,523.0,418.0,Karakuri Island,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/c/c0/Taroimo_Portrait.png/revision/latest?cb=20190403110128
Tamanegi,23.0,9.0,Usopp Pirates (disbanded),East Blue ,,124.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/d/dd/Tamanegi_Portrait.png/revision/latest?cb=20200113055701
Taro,0.0,0.0,Roger Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/b/b4/Taro_Portrait.png/revision/latest?cb=20210415050428
Tararan,452.0,346.0,Thriller Bark Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/0/0b/Tararan_Portrait.png/revision/latest?cb=20180731030928
Tamachibi,134.0,81.0,Stool Restaurant,Grand Line ,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/a/ac/Tamachibi_Portrait.png/revision/latest?cb=20180818235412
Take,75.0,33.0,Arlong Pirates,Grand Line ,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/b/b9/Take_Portrait.png/revision/latest?cb=20200622064137
Tamagon,325.0,231.0,Franky Family,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/f/f0/Tamagon_Portrait.png/revision/latest?cb=20200629111815
Takao,927.0,921.0,Komurasaki,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/2/28/Takao_Portrait.png/revision/latest?cb=20211213183201
Tacos,905.0,882.0,,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/f/fa/Tacos_Portrait.png/revision/latest?cb=20190505025741
